"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
"1" -2.09692036520664 0.0280380663033056 3.43999526636163 -2.465690366636 -0.768540796281654 -4.48249165667657 0.123579752386738 -0.283495354264161 -3.43519603844305 -0.384372000232171 1.85528773831757 0.933546987599177 0.602896592026593 2.81864345486207 -1.60730996076904 -1.86869575189089 -2.30071184301441 -0.0937269645088934 -3.71716858706076 2.99608592857212 0.0951336830673027 4.30948008188364 4.74161479119723 -0.681932345433819 0.775970968608628 5.45425235605668 -0.634387232931276 2.85654660324654 -0.324803279042527 1.09933927821207 -3.62832799573874 -0.151053818733732 2.06847675381862 1.92908818699972 3.34011373726452 -1.91047060575787 1.25876047274881 -1.53023210679055 -1.48361221051334 -0.761806349578969 0.820015331285683 0.0689958464539375 -2.0728206846916 1.79122468704778 -5.86364030717703 3.97117963704964 -3.06317765046412 -4.12229415435028 -0.9328246885747 7.60842665124857
"2" -0.204194954103356 2.45469942580442 2.71864255743856 -1.83001736032392 1.59972192829959 -4.50956129325643 -0.183816017912313 0.0631425287566351 -3.94215849880743 1.31498451334478 1.49323130282461 -1.37001761904374 1.21693794132663 2.78656255220596 -1.5943699237992 -0.800580351421096 -4.9174998274754 1.05527506768135 -1.97672231293338 3.25893453249551 3.15634963835039 2.50032116429381 2.31776996178027 -0.291952169930901 0.71905667066253 3.92970284149341 0.167657075495965 1.44924922529548 1.81296481827199 0.336618051707909 -4.02777556525005 -1.86194800289748 1.53081119919049 2.78408840976849 4.20436181841744 0.580656979623643 0.485207356434276 -0.8417351536914 -1.16534570204257 0.515401808248374 -0.20996685712634 3.44109724863234 -0.933794910428808 0.929515947257706 -5.00277787592104 5.99125486470979 -1.92768347255021 -3.83339137505996 1.26465864467157 4.20085550573787
"3" -0.229606408517513 -0.802505397830501 -5.01401717956806 -2.77690761950709 0.0700502250951715 -0.120177807268483 0.103759001203912 -5.44324173460507 2.68735537862415 -2.30493060719113 1.65145645792549 1.96655926937664 -3.04042374433663 -0.458556425456504 2.2809739975128 3.51520733761703 1.40641522161275 -5.59820070630689 -1.41234559484143 -0.856413861242984 2.3015524605086 -1.31753811229607 -4.68581600204411 -0.950030979918886 -0.174601654257298 1.25756038261605 3.92500531043196 3.70103711725514 0.129638588603895 -5.90294513492612 -2.27130459087411 0.992876412123816 2.3563992307537 -2.09337223174215 2.26148052649953 -5.51022395486382 -0.835239077154398 4.87348107584146 0.182095157682577 -1.15300678635989 1.66114688155207 -3.06887284296483 -4.53160843052879 -0.620422951638176 -0.508315499642237 -3.33057101500686 -2.5149848405676 1.10981499199288 -3.79840658851359 0.145708465465239
"4" -0.636887596536701 1.85014763208472 6.01329974381012 -3.18677388559173 0.869609325876724 -4.70352078893082 0.874753277219743 -1.25542710436194 -2.89949179263855 -0.413703557657025 0.505150985751154 -1.46272684036011 0.342832698127802 4.10127217773313 -3.09168134913341 -1.52857317377556 -2.42485790592279 -0.121469766055937 -1.56734585113651 2.55783089385056 1.13883433863635 2.98357381728068 1.9135329456124 -0.0635263104327506 0.0837197146019692 5.91162552716338 1.35976641112172 1.02488250871858 -0.0109051615239644 -0.224581557489747 -3.5962077516119 -1.69243553753269 2.90715379297501 3.21108793302229 0.777680888895586 0.0664854662877236 2.69252759211971 -0.74798271024138 -1.81967698147744 0.784663104242141 2.03765571721888 1.22956979408603 -2.5691798211495 0.767840492648779 -4.73585269164194 2.36466267824903 -2.98903550390338 -2.09005396826858 1.19078860770236 7.28285887199419
"5" 3.38638893837203 1.18730377521754 -4.37564946764375 -4.24185415082001 -0.339627238031738 -1.79451363734314 -2.38984446954471 -3.81323853462581 3.24794375210298 -1.51078261759708 3.66899396557332 2.79460245627652 -3.43827278206794 -1.41122061214127 0.303468136238772 4.35878583232574 3.23213561256477 -4.216655836166 -3.2352589909797 0.501563834971279 1.03087471187933 -0.707213037606522 -3.92209228479936 -0.245936524412718 0.0156763706491376 1.38543127688169 4.90298524740174 3.51870616463241 -0.00910668309460538 -2.43410551875504 -3.75032355974694 0.345528739102261 3.25776462053909 0.516196140515277 -0.116036446457754 -7.04900401845612 -2.86126463544352 5.35950740468005 0.299000310971209 1.40217850098154 1.87712969732421 -1.75413706703301 -6.29750727755866 1.68702717116039 -0.5681056834795 -2.45783554738369 -3.5810116661417 1.09818307556732 -4.45951864477696 1.52213766290036
"6" -2.66363780487232 -0.0597190840247915 3.63905130205908 -2.10873064443471 -0.85918609799177 -4.21041729722574 0.252684971639978 0.0504702948000039 -3.29557997050785 -0.659911661292515 1.79076569793638 0.866927058473616 0.979409553539399 2.98781141609793 -1.44791084683736 -2.20566942840055 -2.11236239413063 -0.120353930919311 -3.45575058872174 2.16874172648868 0.37953337322707 4.54335301798196 3.72260453382318 -0.459510836992021 0.734332968573377 5.43309691365328 -0.608965934056662 2.77181869855149 -0.172422587203898 1.26763336592706 -2.47800928543723 -0.766251829231764 2.37816686829056 2.31736132124041 3.76697725049131 -1.63550519898046 1.86612100290702 -2.26383041517352 -1.53538181710116 -0.67531178462862 0.863811015233499 -0.0404957530779542 -1.87074807688404 1.89526018466826 -5.82635763927397 3.68868710986559 -2.88817280365767 -3.76014124895042 -1.2228135004243 7.56390401203629
"7" -2.60705652747823 -2.30623840972955 1.46929482970892 3.62515140388038 -3.75417936544119 0.365874567677674 3.10181244355849 -0.432822303102164 -1.503861620064 3.91667311041407 3.3974212615721 1.75745300930609 5.08604487455357 1.63020167894964 5.7416291150362 -3.76434419941816 -1.68181616549397 -2.33175538600807 -3.18733576944083 4.24726271074323 2.04479564818858 3.68537968013109 -0.614406991018683 0.528501122400972 1.65447556436845 3.04549947125947 -3.88554295162169 -2.09500273780375 3.36501226353105 -3.64804898914107 -3.36651228236528 4.08078397550043 -1.57428121532136 -1.09680750880175 3.83291689143814 1.99657195102356 -3.94611861874683 -0.178594319224337 -2.13949788340568 1.83288070989705 -4.50009843952266 -3.11719842407128 -0.283533512688098 3.68358307015717 3.92921702781236 -8.46881315175253 -5.18133531307546 -5.04769518922452 2.75730277137705 -2.41328813048489
"8" -0.100040247606081 -0.985357684151873 -5.7041780665751 -2.51934083451187 0.543095111042158 -0.178959983791721 -0.40519903403089 -5.23983988375392 2.55542751213603 -2.34101149302041 1.67113717958655 2.04326543398766 -2.692278561897 -0.83140728283052 2.51829085915752 3.75207470656918 2.03710974199882 -5.91396864078938 -1.32572949800236 -0.943489211280234 2.10536320835498 -1.33984753188333 -4.46472242270539 -1.08018235798452 -0.386745342817488 1.99900116267978 5.03692426383751 4.17922844325896 0.578239055817583 -5.81329905352037 -1.22020588961232 0.216753407035594 2.36922162732541 -1.58346637728447 1.59211563241402 -5.3591202308485 -0.99071290386822 4.95649081344952 0.201125293117002 -1.41267498332951 1.69715633264566 -2.35056450195584 -4.61389533563551 -0.883359439848409 -0.238112869665158 -3.50699397151099 -2.41829162022766 1.3746290946507 -3.84574123719941 -0.192878755414555
"9" 1.39884382842582 1.54061766375045 -4.06233228456351 -3.1136302709473 3.78395192081291 -2.59461004475153 -0.893858801863777 -5.24544473697564 2.81901037011751 -2.36514278630981 4.04172634273063 2.62004404211915 -3.30683207809581 0.841818398816396 2.24019910102682 1.56984289775967 1.33192811428347 -3.35747884543636 -2.64971473604786 -2.04292710526819 1.35871686017129 -0.317492177057413 -4.50715148291336 1.5418076030359 2.06381553942657 1.1172508788059 5.13099724190723 3.2611662671976 -0.493410756383661 -1.29187144557667 -0.663061498662519 1.40682039024871 4.54873483541716 -0.258957074827604 2.34478114152956 -5.27953693821894 -1.55027090824484 4.59346358132136 -0.856192677259906 -0.296114895985967 0.330304041298664 -2.64333692203162 -4.873618480909 0.905773242052186 -0.85965631430213 -3.80165574829312 -4.98687871166463 0.0740404096820746 -6.07984897188319 0.516092504739508
"10" -2.98355176535694 -2.5484526024369 1.98550232825787 2.81292716921147 -3.5865690827025 0.820756632932739 3.22309803261656 -0.702071358958497 -1.27205818472289 3.26831640004777 3.02859703711665 1.55220948695187 4.6791197296427 0.915248763213694 5.40455288975378 -2.89600147979639 -1.49813124381758 -2.31606876842041 -2.58938558569495 4.30414424167616 1.09803984988126 2.91713252437429 -0.313100935474876 1.01870851650238 2.11053521830265 3.10273496462795 -3.47724193980169 -2.36576245106544 2.85978488503079 -3.20181746264128 -3.61726924030951 3.55465191647468 -2.46756616393757 -0.925474740619153 4.2988979547552 1.93960583624774 -3.67488252652456 0.226808463811422 -2.75844200500557 1.8606629098697 -3.30664605853685 -4.15166121019513 0.0940932074646925 3.48123875476801 3.95266454408142 -8.32757133182606 -5.02104161346298 -5.37709223852433 2.26435835978749 -2.45874072892541
