"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
"1" -3.04833757137581 5.37610167520938 -1.55626263711974 1.95488884768885 -0.312246405109692 1.33972868524081 -0.629692454832526 4.65364049706192 -0.552523531474643 -3.06184125217429 1.96565400669132 2.17978297620491 2.74000595380737 2.9856437497527 -5.35422986347812 -0.428170369704655 -6.15995012039555 -1.25740698990403 -1.7471603752729 -0.293343319077833 3.95899674048244 -2.00859218750511 3.11397176305888 0.928533149431138 -0.421637989363356 1.60089215307803 -0.204718481683359 -1.55232590044504 -3.16869407267067 1.03761558148424 -3.09653568650451 0.884473183242276 -0.200219786448542 1.47841869130366 -0.928900086103022 4.48842909227876 -5.487685210811 2.87246905542915 1.3984137088692 4.80154744608788 -3.20597515582375 1.77747204575419 -0.0234812576042614 3.90900187780276 -5.37285292986948 3.35053627300304 4.8535682864183 -3.20578310805184 -1.57106843061501 -2.4269008148249
"2" -0.517993590514549 4.19492287813944 -1.14994958059866 1.48994093845607 1.93311010691234 3.51054559310795 -1.74076746397823 3.64792653571863 -0.487482966179105 -2.08741562183341 2.59649353936474 2.3325074842024 1.60226082843231 5.00537753711771 -5.98180202937002 0.507305294620955 -4.59485003824948 0.397658194608318 -1.67167816841624 -1.54029777814613 2.52297686319149 0.298631098001586 2.49079197121589 -0.220707448649659 0.648417810480196 2.07889435809637 0.467317330996904 -0.918692459756795 -3.66439513558275 1.23393859185934 -2.63036769730341 1.07108091505914 -3.34770610574162 1.14253091048101 -1.27156779004372 6.00086744316027 -4.69360186814774 2.93948544294678 0.948176680240676 2.81024677280435 -2.96637754531499 2.49350357207891 2.30453984862641 3.97392042251622 -6.38419927808924 1.80489738270854 2.98110292011209 -1.68560736299092 -0.555464284672702 -0.0644102672802477
"3" 1.75306597720354 -0.224854606607947 -3.67320040514747 3.9000020436207 0.296101070503753 2.17591525649304 -1.52958009632751 -1.42882218076277 0.969043292218571 4.2326258736967 1.09643087724828 -1.96449257939597 -1.305878386223 -0.216161854451725 2.49451880612408 -2.43957015772957 2.42660722141533 -1.73162581893617 6.59477046207915 2.70738673561588 -3.41056350138152 6.30626589404735 -2.58025265701375 -1.79015059432539 -4.13863305423242 -2.94450904683264 -3.36444381737165 -1.26882704010554 -2.98916213855533 -1.89057403876358 -6.29284728087085 1.69091088949193 7.2745451816207 -2.17809292639816 -0.585163387132915 -5.15430607314187 -3.80463163633856 2.22059467763525 -0.0715536938971019 -1.50986795907575 -0.0806943967642507 -0.755394586284271 -3.19711078002878 -4.80104116726543 -3.69406232142095 1.89698041730027 -3.45273962465487 1.7421439509723 -1.15601780894427 -0.674259290570515
"4" -1.03657161600433 1.85052993934345 -4.87592856967352 5.72254356707466 0.215989247448043 2.12634690619773 -0.016990411059623 1.45824543785604 1.62877933845838 3.21986563094492 0.65856136164849 -3.58146656832308 -1.5551217366692 -2.21886571808938 3.46161106184502 -2.80822524845482 2.96144807647399 -2.30752865514367 4.17727304903341 3.2383731594397 -2.10122916972025 6.51320959310227 -0.792056552874696 -2.03901346829469 -2.6683652723416 0.164533961842214 -2.95081794712286 -1.02982179702893 -4.49965015768689 -4.24058342608872 -4.9055020347746 0.984622885888755 6.4664449648337 -1.43750841281277 -1.13013747917783 -6.77882182355257 -1.77647226377595 1.54755921016002 -1.29462625168136 -1.4182408926183 0.178980098167539 -0.382992105097819 -3.58091115528643 -7.04591243893341 -2.97206352004873 1.8997569600177 -5.73405267793645 2.25028206220795 -1.46725322583155 -0.0179002193997829
"5" 2.50732690873827 2.9509945460178 7.32900651717564 1.94443847659536 -0.223647790016774 -0.432158571912151 5.99588703799551 5.08059255120516 2.81009615436208 3.01633723118883 -1.76118574991525 -0.711860426891956 -4.09146343663759 0.150270828570673 -2.24388955815879 -1.71757249093128 -2.7197568571618 0.547888642864172 -1.90625343385726 2.75671911196738 -3.40485544332158 -2.59811629943341 3.69336907371108 -2.23670930766787 1.70120769029489 -2.57760200155749 3.65481690697961 -4.6246120640941 0.0126006172793222 1.18631234530141 1.93405241586392 -0.992960109863129 3.71542926981507 -0.491279714375729 -0.467104606195071 2.2816845872836 -0.277180578934495 0.589280985765711 -1.96809240858718 -1.46259895040255 8.05016402707656 1.3866245541637 -0.972149353229047 1.28932780994084 -2.35549087732961 -1.82266052164513 0.46056313517564 2.97135454725458 -2.60054039836081 2.91891974285045
"6" 1.90281391047462 0.669924296256823 -4.47835172777017 6.16342885516296 1.30900459999888 -0.0197512278277318 -0.522283273043402 0.598017826063964 2.31948456988509 1.98266996247376 -0.263859780770324 -3.98142702254271 -0.375079279792497 -3.96273421501584 3.96221842081379 -1.22847746929938 2.62384508988206 -2.90453716566743 6.36537949838497 -0.112853154714465 -2.53519746312984 4.75750446827116 -0.47253183594253 0.593342937517144 -2.10442775568236 -1.09221618767394 -2.18030925326873 -0.538617789395436 -5.50846222005268 -2.04465081951874 -4.50868959901552 2.08927159510326 6.18652813921948 -2.62599411757994 -2.04645120727349 -7.16738708238762 -3.3910255241504 2.57906569607672 0.866654763646031 -2.02394102186414 1.06177348499668 -0.0869589066932642 0.0612670426230293 -6.93158724331113 -1.53872409792466 3.39086622343924 -4.94433456057539 2.5358469387016 -1.9039565958052 1.14323165243727
"7" 2.25282710286527 0.772815892599479 -4.88636060507052 5.58848169693869 1.34530825229756 0.383184633942362 -0.215858870729341 0.549384883143487 2.31926391506389 1.49542652781322 0.147529304116237 -3.23252249666443 -0.689009890288886 -3.67290935804915 4.46310830971096 -1.05907232038992 2.92147518644464 -2.72883990183289 6.68680305939915 0.360744145700615 -2.76787941171805 4.65830033081147 0.344378863422467 -0.225016065528506 -1.52254426802939 -1.43076150132909 -2.40142494089899 -0.308545383765312 -4.99245861869218 -1.72154157620807 -4.16828320652646 2.38492955151151 5.93425057409033 -2.48612203348965 -1.82476534902997 -6.74546286572527 -3.48636919646907 2.32998673800811 0.502937491003848 -1.71512697821798 0.947696776295505 -0.568437333992576 -0.646309502458009 -6.95189281248999 -1.57901850969522 3.61513821526225 -4.4770070921278 3.06375346279355 -1.95719556533717 1.20893701833401
"8" 1.96797448319045 2.98750590253758 7.33195139472093 1.66505882055703 -0.347957070337896 -0.433395888752207 6.15304260183161 5.16448985034713 2.7532025326827 2.88621077910534 -2.27289952295255 -0.471751310024646 -4.29657690515049 -0.797960257772587 -2.66633445050557 -1.57126614158463 -2.54985627316497 1.04455796043559 -1.66497349616827 3.37894476365859 -3.09745361710663 -2.22562785958471 3.28334478530049 -2.61501529765841 2.73979293788443 -2.47647716054759 3.34970755474488 -4.93034852385467 0.0639676309294135 1.55062318854608 1.95168996646037 -0.598620012307624 3.97026706009163 -0.140648650035083 -0.356500760963361 1.93813314913466 -0.319820460176737 0.439931633610214 -1.36202247403356 -1.04211250835246 8.49571310631564 1.95100629343486 -1.75419787167464 0.82481517552268 -2.83303838999247 -1.748057801569 0.784812798829927 3.15486808797033 -2.3169722964426 2.4356817212299
"9" -0.590802820221354 3.48002379741329 -2.99805564749792 0.175053673286635 -1.47799281031241 4.61405549938597 1.47257221031668 3.86573511857366 -0.263905030382914 -2.72449120204614 1.48910938749003 3.08713133591377 2.58583470050467 2.42294613754151 -5.86533967641134 0.613969679877852 -7.1934140660895 -1.54845488466821 -3.09678626780427 -0.528879049030053 3.55625324611847 -0.0529564282603793 1.82126152715963 0.670243138596466 -0.924613431368749 1.58610135043347 -0.413578810215514 -1.70595920764198 -5.33550279309577 2.23971702114529 -1.24646152703809 2.88530760026564 -1.60030057668226 1.75353645683945 0.180505535973252 4.87634797210019 -5.23588634809428 3.22420130975629 -1.54119342780509 4.17743184934542 -4.38194823782118 3.41119769817763 1.50405041592879 3.43092232023762 -5.73801509406576 1.75925069804949 2.71208438272198 -2.99965017237221 -2.42940859962741 -2.22726246650906
"10" -0.20864683941094 3.56197790511095 -3.19979448404208 -0.0408376233144488 -1.37906779157249 4.76338111563248 1.18445028399584 4.08309997415321 -0.323988978607391 -2.28731365548563 1.59049936017563 3.72937351711568 2.82259105709166 2.30881230432807 -5.58175061744538 0.639262327933539 -7.78980883053866 -1.17214056930389 -2.69065281529938 0.0685178452675944 3.57913601463338 0.423866967057417 1.94227408584204 1.47555766727154 -0.584896195627449 1.71439632786085 -0.711441388242615 -1.11433927696117 -4.79427753914825 1.69402836805262 -0.920499914739901 3.06674786176653 -3.11016840543994 1.13154243570597 0.60796914582044 5.55144031017079 -4.98540795499917 3.22259424942306 -1.50898077038236 4.03674492650529 -4.57915316755041 3.72782838501928 1.28232100664433 2.96023793726221 -4.90853741916659 1.38547452438824 3.38333560802854 -2.49513371465476 -2.38266123027862 -2.30261583987465
